,2,3,4,5,6+,all
0,0.7035650054659192,0.8089721036446422,0.7919782743824688,0.834392993816407,,0.7691186030901267
1,0.7125393767033743,0.8013391847932401,0.808133005413754,0.8163420915728679,,0.7698430997887792
2,0.7144639339447966,0.8080741115634871,0.805881490248607,0.8359694284330068,,0.7741716913738503
3,0.6919551399970595,0.8057446652398941,0.7963097164482967,0.8355336327308738,,0.7696390002619433
4,0.6993274277380823,0.770669937041647,0.8133431612427643,0.8645113745200357,,0.7716777448431489
5,0.684075383019685,0.8039822612451172,0.7919420656771081,0.7947107819866244,,0.7594274899449295
6,0.7114052700310218,0.7798175643479468,0.8120888012063252,0.8328383267687519,,0.7683246174805941
7,0.6918090032665296,0.7880018665807202,0.8275599238634872,0.853999779485554,,0.771209092994696
8,0.7419456767276156,0.8065259439087133,0.7972103876288285,0.8227033011911192,,0.7782906232386343
9,0.6578314531963978,0.8137650721664185,0.7897614391932877,0.855848318715233,,0.7641209161086737
