,2,3,4,5,6+,all
0,0.7563811795350066,0.814462178716109,0.8388431250405827,0.8756061914675424,,0.8038463515619334
1,0.7649899096761186,0.8225290507440588,0.8376843628229886,0.8519664067964208,,0.8057828341565327
2,0.7616552303526365,0.8141624369932419,0.8280111333810805,0.8604390219787067,,0.799254437823584
3,0.7581787418961635,0.8219624025643885,0.8288810682338813,0.8727749131058289,,0.8055660717641835
4,0.7247787170825319,0.7842786854824129,0.8461800696841738,0.8839046611994379,,0.7999266263573249
5,0.7282305468042976,0.8010039387153934,0.8229595601818586,0.8443600008545715,,0.7939775346869604
6,0.7723224327778739,0.8056190150121763,0.8377423844090632,0.8743974469211014,,0.8051613618619916
7,0.7596544725156911,0.8152977751917838,0.8425416313764739,0.8906526320049956,,0.8097551459878952
8,0.7665930232661851,0.8079654581476137,0.8102363864061392,0.8762175799301145,,0.7970040799115571
9,0.7095666993337301,0.8137165587835519,0.813194631568346,0.8865121017008739,,0.7962482875542858
