,2,3,4,5,6+,all
0,0.3521590254552211,0.7142261904761905,0.9199481161058116,0.9916824731433742,1.0,0.8741954545527214
1,0.33746386230257197,0.5639610389610389,0.9222247020291936,0.9877082523172136,0.9970862470862472,0.8691910758793924
2,0.34977479464979466,0.4976985976985977,0.9407265886881822,0.9875776061687705,0.9984159779614326,0.8785749099143153
3,0.3625997814584771,0.6097420634920635,0.916352589065807,0.9886268335983746,1.0,0.8690189580088639
4,0.3537432266436843,0.5748805014430014,0.9089547810960139,0.9901117959498249,1.0,0.8743356450339851
5,0.3589478715728716,0.5529563492063492,0.9244784795190772,0.9828958247148367,1.0,0.8757904337599405
6,0.33414472101972104,0.6626190476190476,0.9095437490936413,0.9911401756413236,0.9984159779614326,0.8760717188433704
7,0.3401553714484749,0.6385185185185185,0.9010695756525265,0.9910067124521909,0.9970862470862472,0.87397508511247
8,0.38529629629629625,0.8011507936507937,0.9005415355732869,0.9884190816341987,1.0,0.8727710485274116
9,0.32741096866096864,0.5703949811762311,0.9279236396035143,0.9879222012581501,0.9970862470862472,0.8777303359773054
