,2,3,4,5,6+,all
0,0.31880467841337407,0.802093253968254,0.873582656957503,0.9959118995350786,0.9765096015096015,0.8681912297703095
1,0.29829844207465167,0.8536215327881994,0.8714105797442983,0.9895236929793395,0.9941287878787879,0.8618460882429371
2,0.31321572177822177,0.6103848003848004,0.8849574665316977,0.9918648150216353,0.9927213309566252,0.8671970706443023
3,0.32783553644423213,0.9015079365079365,0.8824363735774806,0.9932053710742054,0.9927213309566252,0.8621184545316473
4,0.3179864024493601,0.8469390331890332,0.8660690889222706,0.9909328158427441,0.9941287878787879,0.8649614510561309
5,0.30293416305916304,0.6390625000000001,0.8700750931891849,0.9947554895617217,0.9941287878787879,0.8681571287984283
6,0.29503784988159987,0.9169742063492063,0.8701666565911321,0.9935267847647239,0.9949783549783551,0.8696910462415239
7,0.31265685954371303,0.6529232804232804,0.8730568748351744,0.9944254005272265,0.973937908496732,0.8668413096540611
8,0.33839947089947087,0.8720667989417988,0.8639214573224114,0.9909911342897543,0.9941287878787879,0.862874190299842
9,0.3008049076897761,0.6687267362267362,0.8737131082743119,0.991441566646311,0.9921318447634236,0.8654303295280148
