,2,3,4,5,6+,all
0,0.51,0.83125,0.9477647985847575,0.9990474245253657,1.0,0.8863221295169381
1,0.51625,0.8361111111111111,0.95169512409787,0.9837763103106678,0.9904220779220779,0.87432294674412
2,0.5091071428571429,0.7538690476190476,0.9687947844833372,0.9881604728070844,0.9987012987012986,0.8807977142037838
3,0.5085576923076923,0.7635416666666667,0.9601022557192213,0.9917818142317529,0.9988636363636363,0.8802678769816765
4,0.51625,0.83125,0.9461815358554488,0.9910842267941659,1.0,0.8768180940293755
5,0.51625,0.7786706349206349,0.9427731317971443,0.9926903205726735,1.0,0.8801449605031992
6,0.5024404761904762,0.83125,0.955127714105117,0.9985295031339657,1.0,0.8812047583128055
7,0.5008653846153847,0.8166666666666668,0.9517133130593857,0.997216814492273,1.0,0.8769164607949584
8,0.5109868421052631,0.7583333333333334,0.9345418269512088,0.987608577829166,1.0,0.8694006539188182
9,0.5043452380952381,0.8243055555555555,0.9622788170011889,0.9952239630567803,0.9977272727272727,0.8815289282933179
