,2,3,4,5,6+,all
0,0.7010409698996656,0.9232638888888889,0.9836682304345764,0.9993847695635649,1.0,0.9400911212350355
1,0.748433105872622,0.884078884078884,0.9851714803654991,0.9941125333039956,1.0,0.9303608071265355
2,0.6552609890109891,0.7035620629370629,0.9900694502861072,0.9981073231904241,1.0,0.9325309078968773
3,0.6464225327812284,0.9167410714285714,0.9891831082243229,0.9988961048101943,1.0,0.9365441833709415
4,0.7537865582055582,0.9261047979797981,0.9800052816292883,0.9963206305279698,1.0,0.9322721524439757
5,0.7470075757575758,0.8086805555555555,0.9853698196791749,0.9980895693335698,1.0,0.9365849055174597
6,0.5391546416546417,0.9525297619047619,0.9896331552975279,0.9994351914533854,1.0,0.9373641463685953
7,0.6480877742946708,0.9436507936507935,0.9840840867774103,0.9990332639294577,1.0,0.931403204788564
8,0.649962962962963,0.9164351851851852,0.9701789652144515,0.9952827353412623,1.0,0.9271846467802709
9,0.5416982989777107,0.9178743131868132,0.9861327948394303,0.9967000753758709,1.0,0.9358719718674828
