,2,3,4,5,6+,all
0,0.255803454866746,0.41365196078431377,0.5592346809051614,0.6994012303485988,0.7686136910904713,0.5074285714285715
1,0.251803454866746,0.4027696078431372,0.5598194762267988,0.7194012303485988,0.7501508673644897,0.5211428571428571
2,0.27727180929712575,0.40865196078431376,0.5803457920162725,0.6594012303485989,0.7730414270971546,0.5142857142857142
3,0.27927180929712575,0.435437675070028,0.5892346809051615,0.7244921394395079,0.7765354562877784,0.5291428571428571
4,0.265803454866746,0.4134138655462185,0.5487083651156878,0.6834012303485987,0.7563600176912871,0.5188571428571429
5,0.259803454866746,0.427937675070028,0.5703457920162724,0.7194012303485988,0.7830748439726767,0.5074285714285715
6,0.257568105593422,0.41365196078431377,0.5787083651156877,0.7084921394395078,0.775297066194899,0.5222857142857144
7,0.265803454866746,0.4184138655462185,0.5487083651156878,0.7025892002734108,0.7649943486166396,0.5154285714285715
8,0.261803454866746,0.40865196078431376,0.5481235697940503,0.6594012303485989,0.7662327387095189,0.5142857142857143
9,0.265803454866746,0.4077696078431372,0.5803457920162725,0.6594012303485989,0.7439417170376924,0.5131428571428571
