,2,3,4,5,6,7,8,9,10,11+,all
0,0.9457148225512549,0.9929435731514531,0.9971677313445213,0.9989642866485884,0.9992460893009871,0.9994777011762327,0.999563492063492,0.9999269005847953,0.999874686716792,0.9999256034702281,0.9644875206111443
1,0.9461774639253854,0.9928179194912923,0.9978790548957296,0.9991057276466814,0.9990999323576943,0.9994347567501641,0.9996515392014537,0.999706572769953,0.999861111111111,0.9998993971879843,0.9641289939569886
2,0.946418447670568,0.9927555369566857,0.9979061757014918,0.9990020050924336,0.9990312024255406,0.9995539965062532,0.9995477736549164,1.0,1.0,0.9999595548943319,0.9646541249624672
3,0.9449300094893374,0.9938959382930863,0.998760104784661,0.9985863250301031,0.9994718864872543,0.9996650562248535,0.9994577758398085,0.9998633879781421,1.0,0.9999775381850853,0.9649196861815023
4,0.9456509733785852,0.9943603470284111,0.9976316507870961,0.999247709600577,0.9992412397232606,0.9997294834440191,0.9993681873681874,0.9998427672955975,1.0,0.9998815053894502,0.9648612326639645
5,0.9459678240059007,0.9932831975816819,0.9977818590403766,0.998767166814502,0.9990624546968615,0.9995973273291148,0.9992669694371894,0.999537037037037,1.0,0.9999627976190476,0.9641107530801758
6,0.9474156838391983,0.9935083515310291,0.9973640879591594,0.9986363225557968,0.9994702486437232,0.999720201186085,0.9992078811296924,0.9998761906456473,1.0,0.9998974272690166,0.9650951105472517
7,0.9452293457529738,0.993794076526831,0.9986056245814806,0.9990838079533685,0.9995193013283721,0.9997820987722573,0.9994004347457033,0.9998538011695907,1.0,0.9998642279721427,0.9648657588328732
8,0.9457229070733743,0.993435311545519,0.9983912798120205,0.9991702657642068,0.999204133913385,0.99979895356065,0.9993911601926323,0.9995056497175142,1.0,0.9999143071937164,0.965109287679948
9,0.946106196719888,0.9933674467694408,0.9981861121804105,0.9990684327458034,0.9991254274519905,0.9996088134583203,0.999416485156036,0.9998655913978496,1.0,0.9999036619343397,0.9644930840683991
