,2,3,4,5,6,7,8,9,10,11+,all
0,0.8833972928698284,0.9688765236428528,0.9778624267354521,0.9884637027657567,0.9887649809427591,0.9890801759081628,0.9910822510822511,0.9958333333333332,0.9947368421052631,0.9964696223316913,0.9048604962414993
1,0.8828537529206925,0.963378370129354,0.9805639750942479,0.9871559809262138,0.9901307416188647,0.9891683904459185,0.9857881334351923,0.9958333333333332,0.99375,0.9950429243860061,0.9036681589900931
2,0.8824726452789177,0.9651345195997802,0.9821738606954714,0.9891857244264065,0.9888118751363433,0.9891683904459185,0.9910822510822511,1.0,1.0,0.9976467331118494,0.905734931645101
3,0.8803666134717887,0.9670945473703305,0.9821138244418902,0.9899397979221491,0.993188502153845,0.9910032528312396,0.9884506721348828,0.9958333333333332,1.0,0.9988095238095237,0.9049002102814587
4,0.8800713596930476,0.9708402983055426,0.9791328143852491,0.9899397979221491,0.989768409650315,0.9910914673689956,0.9910822510822511,0.9958333333333332,1.0,0.9950429243860061,0.9043041048317985
5,0.8830649665646829,0.9679064740266234,0.980069505466717,0.9885691406624664,0.9879588484713617,0.9910032528312396,0.9855094956642944,0.9916666666666668,1.0,0.9976190476190476,0.9041450749378427
6,0.8840663691843309,0.9688498175156479,0.9826030452448276,0.9886306004554699,0.9941737238287219,0.9932869066773934,0.9884506721348828,0.9928921568627451,1.0,0.9964696223316913,0.9056155763060779
7,0.8809603560956296,0.9683086834318541,0.9804386537624922,0.9892071971895484,0.9921522327237933,0.9910032528312396,0.9910822510822511,0.9958333333333332,1.0,0.9939656622548728,0.9050591533083556
8,0.8802741543746038,0.9674973671084978,0.9804076228227222,0.9906440232742618,0.9921522327237933,0.9929263297543166,0.9910822510822511,0.9916666666666668,1.0,0.9951459564731417,0.9049399717034504
9,0.8811978535256845,0.9667149648108733,0.9796200793207632,0.987787852794132,0.98953411913007,0.9891683904459185,0.988954873815555,0.9958333333333332,1.0,0.9964696223316913,0.9047014900385595
