,2,3,4,5,6,7,8,9,10,11+,all
0,0.8973580658169448,0.9952290905119272,0.9979830322229392,0.999172456291252,0.9992545303881876,0.9999922372302438,0.9988706668575924,1.0,1.0,0.9999788455771943,0.9269778486384423
1,0.8975144092567737,0.9940579853834391,0.9986445215623277,0.9991614018539423,0.999177331674416,0.9999491293649273,0.9992426064726427,1.0,1.0,1.0,0.9267273312220187
2,0.8967997574535357,0.9946250211223051,0.9986732375144435,0.9991212094186726,0.999408432167322,0.9999398548427288,0.9992398610583519,1.0,1.0,0.999992934797193,0.926636781016447
3,0.8962181907280066,0.9952750700920312,0.9985422240996698,0.9991836799689265,0.9993201516629865,0.999969281746471,0.9990727965613446,1.0,1.0,1.0,0.9266595212786916
4,0.8966733043547859,0.9957416320150972,0.9986569292710022,0.999144240723016,0.9992718298500216,0.9999767779983453,0.9991518113544717,1.0,1.0,0.999992934797193,0.9270980840723922
5,0.8976584356146388,0.9950110163238488,0.9985557974717716,0.9991793272119077,0.9992865093796203,0.9999469763353938,0.9990069900929885,1.0,1.0,1.0,0.9269699584961415
6,0.8970705778623926,0.9954299132738311,0.9987159622560485,0.9992131348769048,0.9993993215022268,0.9999469763353938,0.99909611622539,1.0,1.0,0.9999732108425669,0.9269115305914241
7,0.8960318538014009,0.9959199816819406,0.9985219796314375,0.9992330183565403,0.9993038371339413,0.9999783495618596,0.9993552866075616,1.0,1.0,0.9999934129815223,0.9269206968047385
8,0.897592846898507,0.994837187170314,0.9985874467668918,0.999194068359712,0.99929336730721,0.9999690839256665,0.9991254974314783,1.0,1.0,1.0,0.9275607531129518
9,0.8975815748281791,0.9946090469987128,0.9986551848401586,0.9991250071561067,0.9992227501961584,0.999984609465179,0.999075959984528,1.0,1.0,1.0,0.9269885443364517
