,2,3,4,5,6+,all
0,0.7653808591057888,0.8518660928455967,0.8082568580673826,0.8658999640288865,0.9259747414045766,0.8157571955656089
1,0.7858705799361783,0.8187746932174393,0.8418535320617806,0.8491954770591587,0.9145120572364653,0.8089927580031263
2,0.7760196556919364,0.8351974430811705,0.8477528211371247,0.8549137400294409,0.9354327433528447,0.8270803303102907
3,0.7593175983909026,0.8382670834754089,0.9029084735123615,0.8872730214699697,0.9238661234993912,0.825909631994727
4,0.7627267922736249,0.8928568115724586,0.8514956644530013,0.8466953990624025,0.9119103603099905,0.8294185698733652
5,0.7874293637583281,0.7922900872331049,0.8366838470226113,0.8754959984617132,0.9256857720684479,0.8097104061290084
6,0.768922601623054,0.8068927956233004,0.8583497710849052,0.8291593350733819,0.9351578115760191,0.8101119305723226
7,0.8071567733307639,0.8390732188053057,0.8317658369714799,0.8918527689175703,0.9278907152899251,0.8217847358731806
8,0.760204617798575,0.8088915979334571,0.8130889299099197,0.8486667704916314,0.9305780264722546,0.8049065699134068
9,0.7756159640330454,0.8373447799108901,0.7923758115059772,0.8468174363946174,0.9332758331167783,0.8150698280386066
