,2,3,4,5,6+,all
0,0.8000944077874379,0.9211321391408361,0.9439636737856404,0.9451557226835033,0.9611325177409633,0.8886493943390056
1,0.8160167473717133,0.9169423273742628,0.9449686485076267,0.9528288129335731,0.9576518991449794,0.8873210631022737
2,0.8185238993585038,0.9183266015430709,0.9497299253834128,0.9476940057805443,0.9588394124815143,0.88988914661913
3,0.8051844835574979,0.9225994446034438,0.9478459628879665,0.9481225287576232,0.9572075206885355,0.8885374145699567
4,0.8206900066303966,0.9219767942283775,0.9454405337197864,0.9395620414362682,0.9550798860263839,0.8889810454729649
5,0.8191439438734287,0.9179622427157417,0.9484235547572915,0.9524267863720197,0.959088906858765,0.8901509617461997
6,0.8094747689156245,0.9159996740497297,0.9452662850359358,0.9399130661659226,0.9605935503201628,0.8887463242536935
7,0.813511478629357,0.9200112491015717,0.9467495556595589,0.9513912711843305,0.9582354487254138,0.8866014603132131
8,0.8077183340387218,0.917996950638955,0.944298566295981,0.9445475540821049,0.9602907392415159,0.8884393769285529
9,0.8202892220010124,0.9219780798063599,0.9383808000240987,0.9377680390050328,0.9565328476628178,0.8875231026691373
