,2,3,4,5,6+,all
0,0.6539824217450245,0.8758252442359072,0.9028696708378993,0.9265296647796646,0.9530865031026321,0.8264575662259059
1,0.6578791631226963,0.8722170677224991,0.9120648885165015,0.9341132478632478,0.9493110870325955,0.826053577018828
2,0.6604434892484036,0.8718135672345879,0.9056708744486744,0.9264250700280112,0.9494951923725417,0.8267631669176071
3,0.6567599549463248,0.8736964448318855,0.9150256019006019,0.9327181013431012,0.9507793787603352,0.8280392361473444
4,0.6588041449861085,0.8781305668016195,0.9104830818015403,0.9241546137685843,0.9487212798340618,0.8280094214457149
5,0.6591410480440015,0.8674013813082982,0.912489030203316,0.932086187038918,0.9516315194861706,0.8271731190650108
6,0.6538059693755895,0.8699024218860275,0.9111848293098292,0.925595559411349,0.9523634900987688,0.8250890714211178
7,0.6546828967231052,0.8716472286229475,0.9116612055321731,0.930950369075369,0.952445087449456,0.8252977743325234
8,0.6539266794110513,0.8682719546419371,0.913150467416369,0.9274966639640553,0.9528067059329173,0.8251621174401096
9,0.6564419648581596,0.8730069675051935,0.9055618441643849,0.9271820685353294,0.9521769617025682,0.825032423488022
