,2,3,4,5,6+,all
0,0.6548622140047301,0.8775662562395723,0.9059823959525015,0.9280156787656786,0.9535378880378881,0.8284342809439333
1,0.6579741810246835,0.8737523821131402,0.9130744787518982,0.9336866605616605,0.9497049520900216,0.8266409266409266
2,0.6606640774836976,0.8749975824188585,0.9094705323657438,0.9251384100648806,0.9493831869466691,0.8278335147061016
3,0.6568971652284297,0.8770706957971409,0.9151100613600613,0.9325214438339439,0.9500170604925934,0.8289754177785067
4,0.6590186596426827,0.8778663967611336,0.9105133641847638,0.9236188994828701,0.950503176021973,0.8282225965623649
5,0.6593012103416278,0.8727764900802628,0.9137404385975815,0.9311303046859768,0.9511161917258691,0.82872497428482
6,0.6560525909972112,0.8741155015753913,0.9095688383188383,0.925776058736585,0.952480803345621,0.8272819427259581
7,0.6558562015270779,0.8747518576181761,0.9122817967979259,0.9308304195804196,0.9528154984460289,0.827055350993575
8,0.6550466448175253,0.8719650521114737,0.9137223953930474,0.9296699858112902,0.9529803538925318,0.8273520072747871
9,0.6575722248196831,0.8750726941958759,0.9066797536216773,0.9241178962945268,0.9518941639372906,0.826171345090264
