,2,3,4+,all
0,0.6689510481447528,0.816014251725036,0.827864468864469,0.7152709849184364
1,0.6730044246049729,0.8018590314913844,0.829404761904762,0.7143000615574022
2,0.6777983416764244,0.7936624105741752,0.8588736263736264,0.7233685872576177
3,0.6710958494915931,0.770512608020348,0.8116304848997157,0.7082341120344722
4,0.6752991639388164,0.7857163261575026,0.8121719733258195,0.712440135426285
5,0.6806701180198983,0.8021537857567269,0.8084451019066403,0.7175514158202525
6,0.6680298843891425,0.8075029708853239,0.8463541666666667,0.7176105601723608
7,0.6604811506963691,0.7831133021390374,0.8089691261119831,0.700390055401662
8,0.6702578143944457,0.7775079793679833,0.8534012186643765,0.708295700215451
9,0.6658415521107623,0.8101414241567826,0.8055794205794207,0.7130703724222839
