,2,3,4+,all
0,0.737547622218137,0.873480232651248,0.8536216623162323,0.7690336004447949
1,0.737547622218137,0.873480232651248,0.8536216623162323,0.7690336004447949
2,0.7624092057186138,0.8466719497382996,0.8316616580145013,0.7753196150994386
3,0.745834816718296,0.8645441383469318,0.8463016608823221,0.7711289386630095
4,0.7744270184121974,0.8117748443839525,0.8789753622068084,0.7886186359757159
5,0.7515532570570762,0.8539902795543359,0.8528364011472194,0.7746268781255508
6,0.7528055376572833,0.7677196186729656,0.8159676100039027,0.7496981688717728
7,0.7517321542856773,0.8416658994284258,0.8475694309838885,0.7710656339464396
8,0.7773485676521055,0.8633266923708101,0.8619820877068776,0.7861495030947528
9,0.7545784224375027,0.8440726541998019,0.8491708372864428,0.7727416194073632
10,0.7855192107668044,0.8655856281948651,0.8401621634091135,0.7861090647153238
11,0.75739122137653,0.846028379108444,0.8483518669339584,0.7739568417080869
12,0.7294123992458139,0.836113117274882,0.8857094674973505,0.7622897768007578
13,0.7552390042895518,0.8452656666597085,0.8512255285157578,0.7730593751767538
14,0.7108946987344434,0.8402665643521218,0.8444553279207362,0.7382229853538347
15,0.7522827172525446,0.8449323931725361,0.8507741818094231,0.7707369491885593
16,0.7597944879514447,0.7784854784790846,0.8617299163873124,0.7637059067328146
17,0.7527245861171857,0.8410237511317448,0.8514186367845931,0.7703233584558684
18,0.7457483469478948,0.8473841775312364,0.834994436658047,0.7746259274488146
mean,0.7523574156345915,0.8413585104159286,0.8505542051989854,0.7705498094554972
