,2,3,4+,all
0,0.3507595731324545,0.7002673796791444,0.7223626373626374,0.480140350877193
1,0.3507595731324545,0.7002673796791444,0.7223626373626374,0.480140350877193
2,0.3418706842435656,0.6773915626856802,0.7463186813186813,0.49070175438596486
3,0.34779661016949154,0.6926421073479897,0.7303479853479854,0.4836608187134503
4,0.34631512868801007,0.6773915626856802,0.7913186813186814,0.4880350877192983
5,0.34750031387319524,0.6895919984155279,0.7425421245421246,0.4845356725146199
6,0.3381669805398619,0.6369875222816399,0.7498351648351648,0.4854035087719299
7,0.3461669805398619,0.6820770732535438,0.7435839874411304,0.48465964912280696
8,0.34631512868801007,0.6773915626856802,0.7116483516483517,0.4854035087719299
9,0.3461834414452117,0.6815564609682256,0.740035583464155,0.4847423001949317
10,0.3381669805398619,0.6773915626856802,0.7127472527472527,0.4854035087719299
11,0.3454546722719981,0.6811778338516307,0.7375548261262548,0.48480241006556796
12,0.35520401757689896,0.6891562685680332,0.7817032967032967,0.488
13,0.34620462191083656,0.6817915595990462,0.7409508623244888,0.4850483785220628
14,0.34631512868801007,0.6898915626856803,0.7223626373626374,0.4854035087719299
15,0.3462119890293148,0.682331559804822,0.7397116473270321,0.48507205387205393
16,0.34631512868801007,0.6717097445038621,0.750934065934066,0.4774736842105264
17,0.3462180560680616,0.6817067471400596,0.7403717895980341,0.48462509095078765
18,0.3470558694287508,0.7154188948306596,0.7023626373626373,0.48536842105263156
mean,0.34626215150809786,0.6834810707027228,0.7383713079014343,0.4846642135877268
