,2,3,4+,all
0,0.7588914675747416,0.9236608375027563,0.842505055932454,0.8032537658645473
1,0.7588914675747416,0.9236608375027563,0.842505055932454,0.8032537658645473
2,0.7809846747932354,0.8698545666326826,0.8524936460885815,0.8042722328990756
3,0.7662558699809061,0.9057254138793983,0.8458345859844965,0.8035932548760568
4,0.7727961671460004,0.8609819425334185,0.8745798083308787,0.8094683099361626
5,0.767563929413925,0.8967767196102023,0.8515836304537728,0.8047682658880779
6,0.7765718820947607,0.82722084473951,0.8298852019201082,0.794185366941085
7,0.7688507797969015,0.8868401660572464,0.8484838549489636,0.8032564231813647
8,0.7727566114368224,0.8228102302429763,0.8554226876513458,0.7913258623667578
9,0.769284761090226,0.8797257287445497,0.8492548363603394,0.801930805313075
10,0.7934269684531052,0.8542120605891516,0.834750815987132,0.8108222351555092
11,0.7714795072141242,0.8774063043667862,0.8479362890536841,0.8027391171169327
12,0.762999927144137,0.8771637884923112,0.8832063004849552,0.8011587482802248
13,0.770827231824125,0.877387649299519,0.8506493668560897,0.8026175502833397
14,0.7434134552173967,0.8649620636113513,0.8435606906355945,0.7815528118340664
15,0.7689996467170098,0.8765592769203078,0.85017678844139,0.8012132343867215
16,0.7764387158206667,0.8324007276484681,0.8559085317084278,0.7965093996225734
17,0.7694372390172249,0.8739617151984348,0.8505139498100392,0.8009365382241246
18,0.7626644844695806,0.8951857565720818,0.831920739974845,0.7982216048883402
mean,0.7690807782515595,0.8750787700075741,0.8495353598187133,0.8007936469959255
