,2,3,4+,all
0,0.7068206244371942,0.8506459204571828,0.8127247138750558,0.7486337577245031
1,0.7366746461436511,0.7975071676202333,0.7988133278484454,0.7541006073084512
2,0.7413365113106407,0.8393106761516809,0.8357953101861518,0.7724494061163201
3,0.7325158763081032,0.7972457734388685,0.7822773462621556,0.7503077420043807
4,0.7425338951906909,0.8025143502555366,0.8072822759739117,0.7580313443047941
5,0.7591472500747398,0.8433099934247317,0.7668420470722438,0.7717011250076988
6,0.717546519816492,0.8056534480114206,0.8322977578385903,0.746816391846
7,0.6867313365223211,0.8211109143807697,0.8289933672371026,0.7254038566820014
8,0.7532883390076093,0.7883728704496165,0.8116792014927382,0.7654240068460186
9,0.7097546079074741,0.837681411973769,0.7837509556701165,0.7389476459175588
