,2,3,4+,all
0,0.7872198338790113,0.8928324098404348,0.8645208803861031,0.8099339965256716
1,0.8025967035246129,0.8627035437391275,0.8580883968694479,0.8078859676935493
2,0.8085118154929747,0.8468512167393623,0.8999180936775861,0.8199187485984542
3,0.7957173779636316,0.8268571632271768,0.8531411342239963,0.7978186442510179
4,0.8051083313838021,0.8463666568997452,0.8635662138171897,0.8015398337605738
5,0.814402849164841,0.8640750063681957,0.8444567986872313,0.8109204764414534
6,0.7862155501649536,0.8558476464482657,0.899441118935046,0.8103723619967479
7,0.7692369973238621,0.8646129759325822,0.8528338011195153,0.785464960941509
8,0.797283137887278,0.8226508607225436,0.8827874439755709,0.7978018625331649
9,0.7886907986289916,0.8644365607968549,0.8552654746231703,0.805472452225098
