,2,3,4,5,6,7,8,9+,all
0,0.6442253553699164,0.7549944411873012,0.8114766060720925,0.8463509738190744,0.8616576165424956,0.8948127246841884,0.9018221881469687,0.9042767198924009,0.8221294784170471
1,0.6448546981476011,0.74907559896745,0.8064264798086886,0.8403739292999847,0.8724042207439956,0.8917201922228261,0.9012145536890209,0.9023692624262558,0.8189927085694201
2,0.6477773154928327,0.7434986868138432,0.8122907722950787,0.8407577760524318,0.8691772239591955,0.8934413343764096,0.895516031872889,0.903389601917352,0.8197829812404211
3,0.6500080502085314,0.7438383217943261,0.8096584775669402,0.843361073348421,0.8704553934591841,0.9006049448802427,0.8995025209890134,0.8992080234527746,0.8216432605221275
4,0.651692077649639,0.750497495840133,0.811478068018971,0.8435402639342883,0.8692223688549156,0.8881484485523663,0.903247464329492,0.9031751746524096,0.820942881351856
5,0.6467930089662247,0.7469223678149091,0.8049986998968454,0.8426436340260267,0.8736328542377656,0.8952611368448281,0.8896505826243665,0.8968752045587376,0.8200832859404572
6,0.6453646686159,0.7377754456756351,0.807155461409639,0.8390054423279463,0.8624022865503516,0.8997560812166062,0.8963237147289348,0.9007348042658005,0.8170151041275991
7,0.6474519992708326,0.7528764062599471,0.803498319829796,0.8355853018398518,0.8759487488926754,0.8999588096688761,0.9010936957584186,0.9033903970342667,0.8211886329210658
8,0.6429546026743254,0.7468284192735665,0.8070370473696944,0.8319215924383366,0.8726935364812818,0.8963775683254397,0.8852870396303402,0.8965970518001086,0.8174011310583931
9,0.6538362490921804,0.753683344931376,0.8016869457953917,0.8368078813238602,0.8686973809105775,0.9031127126776637,0.8989994621776629,0.9055646532047884,0.8215586325586223
