,2,3,4,5,6,7,8,9+,all
0,0.8220001231860212,0.8643390136634903,0.8892031634651957,0.919299716248774,0.9360618140106688,0.9435841016360268,0.9464204173792663,0.9493908415088802,0.9068404087864261
1,0.8463984434570424,0.8589175982877088,0.8971980765826288,0.9152254506703142,0.9373423638134927,0.9496640134011421,0.9447741624359551,0.9469890599531456,0.9082587873900982
2,0.8273448777318404,0.8591401368405179,0.902146441586174,0.9142294826114876,0.9331614724304821,0.949246908872879,0.9543242865838832,0.956959162660656,0.9095656191124408
3,0.828308373875406,0.8584004952874427,0.8986101357690748,0.9138971757583546,0.9332479416554127,0.953828391937584,0.9339685708003383,0.9515552217242661,0.9079642281395766
4,0.8253495705437365,0.8637439883981874,0.9034037520964805,0.9133128758225298,0.9379583185935816,0.9350973747296999,0.9379695050872318,0.9495719612026111,0.906570474083557
5,0.8334378074523991,0.855309391716433,0.8918584694619748,0.9198845040607739,0.927213733763462,0.951846712625336,0.9369159419177807,0.9506687473719934,0.904695618400783
6,0.8153461212086801,0.8509018131176058,0.893253812202685,0.9164913925059341,0.9286695761238146,0.9463499399633897,0.9490263128263635,0.9505659236408988,0.9027849016515962
7,0.8269226255206249,0.8727725672297982,0.8958142278420904,0.9115474047658921,0.9361668195144336,0.9501901307986543,0.9416488785510786,0.9477708091310515,0.9088287485345965
8,0.7986654570792391,0.8569974828971958,0.9032754805917762,0.9052474676456341,0.931878986304454,0.9398119713542009,0.9360650759630831,0.9545301946211786,0.9033234780891387
9,0.8185375610762392,0.8680290630542657,0.8934526380733029,0.9161788219873227,0.9265925041422847,0.9473635426945831,0.9509074092123365,0.9494811159307046,0.9072043458869423
