,2,3,4,5,6,7,8,9+,all
0,0.8025037184421467,0.864564822788742,0.8919399469833593,0.9138626290643902,0.9199306973640944,0.9398828927716834,0.9400753169295701,0.9412901399989628,0.8925015760278546
1,0.828238282769296,0.8608998038545659,0.8892917819814661,0.9063630867482253,0.9294197015234692,0.930824394569749,0.9393869750502265,0.9424796638633218,0.8903711511581509
2,0.8026800148903087,0.8529198368083902,0.896239115333394,0.907521931625529,0.9215613005540021,0.9397768415952299,0.9362708795997084,0.9479164106075377,0.890885439647645
3,0.8223373486516312,0.8435821932804624,0.8929492086607766,0.9115774801946805,0.9265237329725636,0.9451085472108668,0.9252766025302289,0.9414432933628187,0.8920221067978146
4,0.8229623219923441,0.8595670302415022,0.8989784460959891,0.9080686248785408,0.9273799969563195,0.9301162747182599,0.9299064864705787,0.9440486184375485,0.8911665257998026
5,0.8221394270395173,0.8563402387343639,0.8870707784513183,0.9115130496055031,0.9221193504687083,0.9427465957082672,0.9312541405528757,0.941527171298189,0.8912835429562997
6,0.8104802668236484,0.8457515497550153,0.8835110286280443,0.9081277348834815,0.9191259440108783,0.939868174158647,0.9314574282758278,0.9395093308994593,0.8850265189743183
7,0.8170022832256845,0.869945514686477,0.8860941345455657,0.9011815688415663,0.9316469883483913,0.9457613952714642,0.9399297507584812,0.9416066788464427,0.8927897661053292
8,0.7861854106409978,0.8608935365812327,0.8926734192250179,0.8971819197229804,0.9234886530857361,0.9363951380920789,0.9203026993420274,0.9441891636525217,0.886904432662973
9,0.8210408531975414,0.8694788532906838,0.8853857562555861,0.9067193396349383,0.9185198500806246,0.9429861570950815,0.9330014457086759,0.9448446009546284,0.8920408068009739
