,2,3,4,5,6,7,8,9+,all
0,0.6828792622387048,0.7684593779870607,0.8383043940671367,0.8745275182903092,0.9007773236628165,0.9282781850038051,0.9214562197078093,0.9368574165217576,0.8576877556000071
1,0.675676241636603,0.7752598220745485,0.8451581618202677,0.8728049159673699,0.9033859553264161,0.9224823317153176,0.9305557412661416,0.9350930268277944,0.862673961817299
2,0.6603173437227575,0.7803338282994456,0.8474196368576928,0.8694086875648418,0.9011858351359532,0.923152384958143,0.9257508762137994,0.938690422460207,0.8612277869160219
3,0.6793951881120259,0.7801834334267068,0.8507939157487228,0.8718825023861978,0.8986440593459957,0.930293417658589,0.9262263608892762,0.9380989678842735,0.8635131256122903
4,0.6635443046155455,0.7714403922737075,0.8443352654376689,0.8810957551488154,0.901867260104931,0.9197276866483666,0.9251848538533164,0.9368120880115525,0.8620459678831585
5,0.7195211591604991,0.771377248951632,0.845933983179525,0.8711039732682355,0.9058715990745199,0.9264917052688858,0.9235485029852285,0.9351137705442343,0.8606813738619508
6,0.6678657540393637,0.7755712342116279,0.8511860671862751,0.8721354629497057,0.9032583287034335,0.9294949321788131,0.9238375824434112,0.9426760276776047,0.8636631392839522
7,0.6860279378200802,0.7591369319343076,0.8500807414889197,0.8753397521969756,0.90771339129944,0.9280697965563407,0.9165913753852521,0.9369913235380214,0.8628792960826125
8,0.6763311081236574,0.7758186543006099,0.8530151445448393,0.8745859369416122,0.9076842021772757,0.919220063900292,0.9138467264146568,0.9385909330100913,0.8623751526233502
9,0.6965888327023252,0.77749924028022,0.8414453739656083,0.8780188116601554,0.9001524398396862,0.9283811994092691,0.9189180740310536,0.9343867227483837,0.8616108267454173
