,2,3,4,5,6,7,8,9+,all
0,0.639638555957722,0.7323328020744801,0.7909030840913142,0.8367621434772333,0.8735321733587005,0.9021071468782219,0.9087135256902681,0.9115515628694763,0.825031073844476
1,0.6421482084673744,0.7283791037292568,0.792914836744067,0.835771491736287,0.8768796239783869,0.9068985604191926,0.9124279090203297,0.9133646815965631,0.8262524812249584
2,0.6421482084673744,0.7277599702977602,0.7961066647021189,0.835457365748128,0.8763545970246387,0.9068524004057028,0.9120000216765785,0.9179209338474875,0.8273308905699812
3,0.6421482084673744,0.729920895644393,0.794559484576522,0.8358229406753435,0.87452864372098,0.9084710435700096,0.9088049728376699,0.9118071839476869,0.8263697168610344
4,0.6421482084673744,0.7284297718496026,0.7953422592477187,0.8358463675736285,0.8781448148079452,0.9008593398106507,0.9119860090635488,0.9123085825667367,0.8257421471577235
5,0.6421482084673744,0.7272045945500497,0.7924134960572553,0.8382294751374058,0.8735610900591881,0.9068972390454331,0.9051119322635008,0.9080241849518847,0.82456879716435
6,0.636510435387741,0.7273194575113846,0.7937122495303697,0.8356780188691936,0.8752102366259618,0.9050882693462698,0.9121948691196436,0.914475776225645,0.8247204761383294
7,0.6421482084673744,0.7323328020744801,0.7947393993873038,0.8354199693448576,0.8765916916576819,0.9067556330258582,0.9107581360637018,0.9117095637069539,0.8268904720664849
8,0.638102728428114,0.7277487449703651,0.7953844293276331,0.8326881345272996,0.8761521443347974,0.9061713265110269,0.9027058222570105,0.9123642311732898,0.8245122917308099
9,0.6421482084673744,0.730539401787536,0.7920098573155819,0.8338724998135856,0.8729568039883322,0.9059767334241601,0.9118104655720364,0.9120795355375787,0.8254612431783602
