,2,3,4,5,6,7,8,9+,all
0,0.6556534778889105,0.7288703470828374,0.7767446362366008,0.7984763980655226,0.8010117567984368,0.8466693702502945,0.8343826803400894,0.8475865893833483,0.7745849091199235
1,0.6663662504259938,0.7134788579161258,0.7633646265706195,0.7930388936044243,0.8228111712937455,0.8299002042773992,0.8481126816891248,0.8583006567619714,0.7716334410739899
2,0.6782986238124284,0.7085718937262949,0.7804087405702193,0.7859188619573334,0.815033107333307,0.8360161064942376,0.8374199140163604,0.8580585588912276,0.7727425734077046
3,0.671449884484668,0.7202347742455912,0.773377770720652,0.7968939026069762,0.8120354890751977,0.8515449776580889,0.8385122763875528,0.8460025005227217,0.7747974081915557
4,0.6767112371627568,0.7149392272844779,0.7787963540596893,0.7924421598585475,0.8095647255470022,0.8250378610542344,0.8451123745685958,0.8530140763147696,0.7721466370824472
5,0.6638117707163417,0.7193041668268727,0.7687937080754563,0.7901758384123122,0.8210111860883818,0.8373728215768101,0.8379658920405433,0.8404858280840749,0.7718408421081195
6,0.6633655207984381,0.7104334972138198,0.7700774783628483,0.7822542369763755,0.8040900838101119,0.8446071097408469,0.8397558188199561,0.8464136187562061,0.7674265390608059
7,0.6716797432527677,0.7211357210107658,0.7737933712757389,0.7860832770772056,0.8214189198686379,0.8453970735845834,0.8370758967954657,0.8582622786344185,0.775224474874847
8,0.655001076501375,0.7187240210740435,0.7784425936041321,0.7804893371856678,0.8221459316096282,0.8449244970980123,0.8223679818791652,0.8471089876971579,0.7711918294979012
9,0.6710915914791803,0.7195690143292441,0.7630495417709741,0.7930594137329552,0.8109055213774112,0.8526487392911836,0.8372641388843352,0.8560073171079369,0.772451347083869
