,2,3,4,5,6,7,8,9+,all
0,0.483945458805122,0.602556713221437,0.7145955903553803,0.7691665586896379,0.8179756750918561,0.8508243098234318,0.8539375913681664,0.8670841180163213,0.7422994334795321
1,0.47215143887156713,0.6102939832257159,0.716893853889599,0.7622700069655,0.8169212910740979,0.8528728904497122,0.8727370303583488,0.8585091023226615,0.7450322855750487
2,0.46500858172871,0.6133651799451926,0.7294492018068099,0.7622700069655,0.8233729039773238,0.863287484147888,0.866285417455123,0.8707878217200251,0.7454236720272904
3,0.49509597809517614,0.6147612778703374,0.7166013246366736,0.7716055830798819,0.8150344986212679,0.8612389035216076,0.8687370303583487,0.8585091023226615,0.7446431834795322
4,0.46500858172871,0.6035839729057985,0.7211212429206368,0.7740446074701257,0.8179756750918561,0.8471100380450688,0.8687370303583487,0.8707878217200251,0.7465932626705654
5,0.5338347168339148,0.6011098607962564,0.7173016077370582,0.7713887809118601,0.8222767503606733,0.8540166812993852,0.859022744644063,0.8581952291274325,0.743469024122807
6,0.47215143887156713,0.6076273165590493,0.7170090784841328,0.7669443364674157,0.8222767503606733,0.8569839876249008,0.858285417455123,0.8731230382925299,0.743078399122807
7,0.4814537644529625,0.6051882921688054,0.7148625833468143,0.7713887809118601,0.8214861115244936,0.8571912844739884,0.866285417455123,0.8589359698681733,0.744250274122807
8,0.4814537644529625,0.6035488851865003,0.7212620037766622,0.7691665586896379,0.8190718287085066,0.8443322602672911,0.8613084589297774,0.8574544883866917,0.7462056834795321
9,0.49097757397677205,0.6162343794098636,0.7145955903553803,0.7691665586896379,0.8142438597850881,0.8498878158228467,0.8495897652812099,0.86060263653484,0.7426900584795322
