,2,3,4+,all
0,0.7805147490704468,0.8171145306184308,0.8629310388274576,0.7892338600918971
1,0.7521268202084694,0.8554146697210137,0.8800775240184453,0.7895596816387875
2,0.7588788598877606,0.8432376033599029,0.8047445749462219,0.7671399379032772
3,0.7576906183529241,0.7968168112419344,0.8618518085530844,0.766651019596619
4,0.7868416182893244,0.8758288267147059,0.8192179433848302,0.7919607601580583
5,0.7728900243918018,0.8378338910510866,0.8146236744374136,0.7800755796583673
6,0.7871376969626527,0.8456950385120109,0.8770162635853209,0.7950579865461348
7,0.7721915596295139,0.8540828770717376,0.8141322363307717,0.7799140945416103
8,0.774758370563999,0.852398336792174,0.8327387041124567,0.7873131383499767
9,0.7692645025320198,0.8393401632637983,0.8595157129385094,0.7877636611969079
