,2,3,4+,all
0,0.5984405873289222,0.6632488344988345,0.7337478493728493,0.6320415224913495
1,0.5967430564647248,0.6796349483849484,0.7511608274766168,0.6373840830449826
2,0.5968381219976434,0.6788808005719771,0.7490764790764791,0.636636678200692
3,0.5966840513812098,0.6761520424020423,0.7265542328042327,0.6341591695501729
4,0.5968689499020217,0.6727635905760906,0.7473723580341226,0.6345743944636678
5,0.5935645822318045,0.6711577113362827,0.7334054834054833,0.631044982698962
6,0.5950507568204477,0.6789939227439227,0.7392325648208001,0.634477508650519
7,0.5984405873289222,0.6764750419298474,0.7575649350649349,0.638629757785467
8,0.5952507946654455,0.6709040714187774,0.7487301587301587,0.6350726643598615
9,0.5984405873289222,0.6698094797359504,0.7400937950937951,0.6348788927335641
