,2,3,4+,all
0,0.7845211522079113,0.8443045873167334,0.879476678439444,0.800003288009929
1,0.7586905324821247,0.8678545273642637,0.8908814822485143,0.7875347124982275
2,0.7933651927433145,0.8512070907310292,0.8614889649201825,0.7988305143442175
3,0.7842164832362493,0.8406415791661409,0.8627810237691808,0.7916660711607635
4,0.7980690030425959,0.8305026709633015,0.8709614390633608,0.8004034713909827
5,0.7570089618003635,0.8240509455302293,0.8608289344688822,0.7733028694325093
6,0.7868147336227522,0.8706232820608687,0.8629527981783097,0.79783161228096
7,0.7798322926431821,0.8528711009255054,0.8934768394211874,0.7969735205428021
8,0.7492797942607481,0.8752323680430891,0.8973360347986967,0.7897609810160472
9,0.7932510755894328,0.8582806887111399,0.8439675519056248,0.8022600809117444
