,2,3,4,5,6,7,8,9,10,11+,all
0,0.5566085795264083,0.7326915030411126,0.7648182528842882,0.8407883503002758,,,,,,,0.7027651492869601
1,0.5551034088847266,0.7408989332140847,0.7686296297008789,0.8202919692580164,,,,,,,0.7032584947405603
2,0.5521357088700564,0.7480472797138196,0.7805338009311995,0.8233924739512709,,,,,,,0.7072624407625288
3,0.5588604093216258,0.7435208412052268,0.7738973276765959,0.83705308585071,,,,,,,0.7066737601877536
4,0.5630389973113088,0.7148200695709465,0.7778065488909822,0.8530261299947683,,,,,,,0.7045767969561386
5,0.5522759134138742,0.7406693194831524,0.7670459075770113,0.8109272646222669,,,,,,,0.7009316267441041
6,0.5645281745389467,0.7345322225805422,0.7729806699335023,0.836966335569619,,,,,,,0.7083304931093167
7,0.5507788930945415,0.7342034061965559,0.7867409750758279,0.8550568371968209,,,,,,,0.7077798797998474
8,0.5504103072223943,0.7310178825895772,0.7745582056325049,0.8603956461964973,,,,,,,0.7069466879709265
9,0.532841071977675,0.7450680736684151,0.7623998188235099,0.855828428703634,,,,,,,0.6984692997846489
