,2,3,4,5,6,7,8,9,10,11+,all
0,0.4022999955484437,0.6041367371415148,0.6676652151067984,0.7668358322008452,,,,,,,0.5608913644195735
1,0.41474519978854085,0.6041467676403773,0.6755448213635576,0.7603960736671695,,,,,,,0.5662186097161056
2,0.409504979072792,0.6160587797560145,0.68256152800195,0.7648369657960954,,,,,,,0.5692447641858257
3,0.4240234602941838,0.610076186672781,0.683419537148635,0.7725919681811982,,,,,,,0.5693839478960865
4,0.4232442725746341,0.6060755772867573,0.6754936314384764,0.7824608564028609,,,,,,,0.5711402331222736
5,0.40202837144256104,0.6121770327012479,0.67646592243197,0.7617123945912662,,,,,,,0.5628025695080627
6,0.42127597482412255,0.613059435659785,0.6787965200561917,0.7627061263250154,,,,,,,0.5706443219415043
7,0.41433431677508265,0.6010788056906495,0.6871074224549659,0.7818794802380286,,,,,,,0.5712068114161114
8,0.42571124186195475,0.6114591825137905,0.6777740189727814,0.7837799090169171,,,,,,,0.5750168022182732
9,0.4071480439430205,0.6123259199382862,0.6726792444193843,0.7708913018221702,,,,,,,0.5686333987728858
