,2,3,4,5,6,7,8,9,10,11+,all
0,0.5566085795264083,0.7326915030411126,0.764819260039567,0.8407883503002758,,,,,,,0.7027651752305277
1,0.5566085795264083,0.7326915030411126,0.764819260039567,0.8407883503002758,,,,,,,0.7027651752305277
2,0.5551034088847266,0.7408989332140847,0.7686296297008789,0.8202919692580164,,,,,,,0.70325851470918
3,0.5561068559791811,0.73542731309877,0.7660893832600043,0.8339562232861892,,,,,,,0.7029296217234119
4,0.5521357088700564,0.7480472797138196,0.7805338009311995,0.8233924739512709,,,,,,,0.7072624607311486
5,0.5553126265573561,0.7379513064217799,0.7689782667942433,0.8318434734192056,,,,,,,0.7037961895249593
6,0.5588604093216258,0.7435208412052268,0.7738973276765961,0.83705308585071,,,,,,,0.7066737691547148
7,0.5558194526665375,0.7387469542479865,0.7696809897774365,0.8325877037665633,,,,,,,0.70420727232921
8,0.5630389973113088,0.7148200695709465,0.7778065488909822,0.8530261299947683,,,,,,,0.7045768098913819
9,0.5566216242937343,0.7360884115060933,0.7705838296789416,0.8348586400141417,,,,,,,0.7042483320583401
10,0.5522759134138742,0.7406693194831524,0.7670459075770113,0.8109272646222669,,,,,,,0.7009316396793472
11,0.5562265596682926,0.7365048576858257,0.7702622003969478,0.8326830604330621,,,,,,,0.7039468145693409
12,0.5645281745389467,0.7345322225805422,0.772981085038337,0.836966335569619,,,,,,,0.7083305020762779
13,0.5568651454275737,0.7363531165238809,0.7704713453693623,0.8330125431358741,,,,,,,0.7042840213006437
14,0.5507788930945415,0.7342034061965559,0.7867409750758279,0.8550568371968209,,,,,,,0.7077798887668086
15,0.5564593952720381,0.7362098025020594,0.7715559873497935,0.8344821627399372,,,,,,,0.7045170791317213
16,0.5504103072223943,0.7310178825895772,0.7745582056325049,0.8603956461964973,,,,,,,0.7069467045656277
17,0.5561035665632356,0.7359043954483839,0.7717325884252472,0.8360064852962055,,,,,,,0.7046599982748923
18,0.532841071977675,0.7450680736684151,0.7623998188235099,0.855828428703634,,,,,,,0.6984693163793498
mean,0.5548792247429429,0.7363866943020699,0.7712413900251557,0.8370497454755439,,,,,,,0.704334172911969
