,2,3,4,5,6,7,8,9,10,11+,all
0,0.34875066233159935,0.5976343251795059,0.6481289080312201,0.7213790769673843,,,,,,,0.5461949058693245
1,0.34875066233159935,0.5976343251795059,0.6481289080312201,0.7213790769673843,,,,,,,0.5461949058693245
2,0.34544487720763245,0.6021272970670561,0.6418032346929451,0.7392542299661603,,,,,,,0.5508549280177186
3,0.3476487339569437,0.5991319824753559,0.6460203502517952,0.7273374613003097,,,,,,,0.5477482465854558
4,0.34807968614307144,0.6039368078374102,0.6578090025372132,0.7319053927568581,,,,,,,0.5561749723145072
5,0.34773492439416925,0.6000929475477668,0.6483780807088788,0.7282510475916194,,,,,,,0.549433591731266
6,0.37153336165416323,0.6023186686138493,0.6573922071240227,0.7392542299661603,,,,,,,0.553514950166113
7,0.35113470114559703,0.6004109077000643,0.6496658130538994,0.7298229307879824,,,,,,,0.5500166429362442
8,0.37581857964964693,0.6016155531215772,0.6514028463015535,0.7513865829073367,,,,,,,0.5548527131782945
9,0.35387735431271367,0.6005447571913436,0.6498588167480831,0.7322188921345774,,,,,,,0.5505539840742498
10,0.35183784186294964,0.6088444687842278,0.6487402956552099,0.7266102671178631,,,,,,,0.5508527131782945
11,0.35369194409000787,0.6012992764270604,0.6497571330123674,0.7317090171330579,,,,,,,0.5505811412655266
12,0.38444834141124823,0.6059716137276377,0.662831417730125,0.7306102671178631,,,,,,,0.5541838316722038
13,0.35605782080702636,0.6016586869886432,0.6507628472214257,0.7316244979011197,,,,,,,0.5508582712968095
14,0.35725535895510785,0.6087055798953389,0.6621395472087512,0.7451365829073368,,,,,,,0.554841638981174
15,0.3561376566835651,0.6021284798490896,0.6515212938872474,0.7325253035682009,,,,,,,0.5511238291424337
16,0.35902684784488753,0.6062959413411221,0.6629085931111784,0.7404926200590396,,,,,,,0.5568349944629014
17,0.3563076091048194,0.6023736246427385,0.6521911350180669,0.7329939692441326,,,,,,,0.5514597800436377
18,0.35073086035140133,0.6133879457222831,0.6551220033491021,0.7306102671178631,,,,,,,0.5541794019933555
mean,0.3560140960125342,0.6029533257521883,0.6523453912460161,0.7328685112374869,,,,,,,0.5516029180409913
