,2,3,4+,all
0,0.27829587869842104,0.3671642138814706,0.4056033640272771,0.34177247152970147
1,0.28000034121973855,0.3046518252336895,0.4017676720573813,0.3108405263157895
2,0.3081340349604523,0.2948056722689075,0.3622289698605488,0.3043668544167436
3,0.2860273283684301,0.30757727021187786,0.38778485663840356,0.31201537088334874
4,0.2828741979928421,0.285187696387757,0.3967440925087984,0.30787827639273624
5,0.2903790018832392,0.3014535140212385,0.41734872270586554,0.32721502000615577
6,0.27949801580920325,0.3650266554433221,0.4377722557554491,0.339380135426285
7,0.28726897271639384,0.34068655437581274,0.3748957503848809,0.31310317943982763
8,0.28009808406086234,0.29366691693408137,0.3962172519509476,0.3136409356725146
9,0.28059865480282387,0.2965654436421648,0.4180757208122937,0.3227460695598646
