,2,3,4,5,6,7,8,9+,all
0,0.3830823737056667,0.4114147413571641,0.4200854401027211,0.4721884331189815,0.4634550985990253,0.4769252448795614,0.5077980467787067,0.5743026490826786,0.4542342322464905
1,0.3798818740976482,0.37487378741114213,0.43901691623938366,0.44987686637475843,0.46780631540800366,0.4778066594294292,0.48401794102362494,0.558295379495999,0.4438266552521631
2,0.3721631777462916,0.3830079064388028,0.43158082430144695,0.46021870163797746,0.45966093070935754,0.47898621944273045,0.49384004195832826,0.5831750908640964,0.45193367034254717
3,0.3940942398558631,0.39597869511515255,0.4554156757838134,0.4603967926488323,0.45996125025817136,0.44726000282190137,0.511051989074149,0.5307421133210145,0.4502201191065883
4,0.38650336194110824,0.4490396819555039,0.4957015837977369,0.502940310926529,0.5200618366546704,0.5186633002600797,0.555361163877472,0.6085987367551213,0.5003659393721168
5,0.3919087903612465,0.4090006855041203,0.42957881350430205,0.46765152901111773,0.5197951464012066,0.5350475851044183,0.5668722412593381,0.57804088945685,0.4743358091087201
6,0.39183595458494247,0.44660207510213085,0.5058839140563379,0.4960928349076876,0.535616366658766,0.49599117856097674,0.5574035862362827,0.5665584718770063,0.5025540890912958
7,0.38339865596795136,0.43982579214480744,0.49339469500584576,0.4712914941982397,0.4927500277912863,0.4834469174047752,0.5176044588573019,0.5512231439137911,0.47987683934729713
8,0.38268239802321596,0.4001332334930131,0.4322916006033489,0.4372801875501707,0.4027019121034143,0.40133017301422785,0.43421576534335377,0.47452247393396174,0.41845409496125274
9,0.3959731178817451,0.4622065717956774,0.5124166213961221,0.49451165553414383,0.4978423267649614,0.522502690935161,0.5647816252615666,0.5996816380774048,0.5038585521194332
