,2,3,4+,all
0,0.5144338118022328,0.5603896103896103,0.8049239989222338,0.714503180064644
1,0.5402711323763956,0.5501443001443002,0.8084902612263601,0.7145240329475551
2,0.5125996810207336,0.36298701298701297,0.8031207467659366,0.7159733083098738
3,0.4839712918660288,0.41854256854256855,0.810423045330371,0.7159628818684183
4,0.48867623604465704,0.5207070707070707,0.8030746514418183,0.710186633302054
5,0.4614035087719297,0.5025974025974026,0.8087509849204466,0.7188510061516005
6,0.45845295055821367,0.36471861471861466,0.80487645324362,0.7116359086643728
7,0.5052631578947369,0.41926406926406923,0.8027210304571293,0.7087477843811907
8,0.4947368421052631,0.45808080808080814,0.8088812235105263,0.7246168282765092
9,0.5097288676236044,0.5224386724386724,0.803306997305232,0.7173808779063705
