,2,3,4+,all
0,0.9385640236956027,0.9219047619047618,0.982384821780866,0.965999240155821
1,0.9467276479969978,0.9159340659340659,0.9810814765232291,0.9669239239716194
2,0.9468181818181819,0.916504329004329,0.9795397796893136,0.9669759825274106
3,0.9416718927874616,0.9177489177489176,0.9839698665948895,0.9697628887411074
4,0.9278436539306105,0.9126785714285715,0.9785299157926943,0.9626879682420441
5,0.9354403776627495,0.9193452380952382,0.9828011477279951,0.9671821077633549
6,0.9377760781866314,0.9191798941798941,0.9788965292581597,0.9646064459715904
7,0.9428141711229946,0.9144841269841271,0.9778768569649815,0.9638606349827864
8,0.9438181818181819,0.9203174603174602,0.9776629081815592,0.9645751843127094
9,0.9457558539944904,0.9114718614718615,0.9779499232793925,0.9661108099281682
