,2,3,4+,all
0,0.6489633173843701,0.8238095238095238,0.9428566468504685,0.901908038786362
1,0.6700956937799043,0.8675324675324676,0.9353785115700386,0.8947137941820456
2,0.6232057416267943,0.7865800865800866,0.933436763997223,0.8889583984985924
3,0.6141148325358852,0.8556277056277055,0.9539485901136386,0.9062245855489521
4,0.6671451355661883,0.834920634920635,0.9337166555392505,0.887519549577729
5,0.6232057416267943,0.8238095238095238,0.9355655058214634,0.896131790219998
6,0.6413875598086125,0.8056277056277056,0.9373767682902722,0.881743301011365
7,0.6428229665071771,0.8056277056277056,0.935340673072359,0.8918152434574079
8,0.633732057416268,0.8015873015873016,0.9408962286279146,0.8990407673860912
9,0.633732057416268,0.8722943722943723,0.9353593437220976,0.8946929412991345
