,2,3,4+,all
0,0.8148915946570894,0.8867063492063492,0.9726041640674593,0.927839589006998
1,0.7960336491939703,0.9480284579276674,0.9699458284626715,0.9288138116681444
2,0.8673260062392327,0.759756994213516,0.9632667950254877,0.9316816433421922
3,0.7907986113149021,0.8575281876665276,0.9764375513651284,0.9323854149851896
4,0.7625047405363772,0.8787980848905219,0.9615275846291969,0.9156197100758376
5,0.797623249129036,0.8931594331594331,0.9732131740045837,0.9307364731289542
6,0.7731322657183316,0.8868004974823156,0.9688389852908076,0.9311633628548666
7,0.8479124287019024,0.7815292409610591,0.969790250493964,0.9304549563903425
8,0.8330351436995539,0.7908664021164021,0.968114080805378,0.9313197929555714
9,0.8154105463914079,0.9422551714633054,0.9680466539159998,0.9343814343916925
