,2,3,4+,all
0,0.6322966507177034,0.8571428571428571,0.9501024362674848,0.9076842873527264
1,0.6700956937799043,0.9190476190476191,0.9427732102268731,0.9048065895109998
2,0.6232057416267943,0.8714285714285716,0.9390296608522558,0.9033677405901365
3,0.6141148325358852,0.8904761904761905,0.9539672607633772,0.9120008341153165
4,0.6504784688995215,0.8515873015873016,0.9427642467580686,0.8990407673860912
5,0.6232057416267943,0.8571428571428571,0.9393090551960809,0.9004691898654988
6,0.6413875598086125,0.8571428571428571,0.9429131559978868,0.8976019184652279
7,0.6428229665071771,0.8571428571428571,0.9408122948061166,0.9033468877072256
8,0.633732057416268,0.834920634920635,0.9446397780025318,0.904806589511
9,0.633732057416268,0.9032467532467532,0.9390104930043147,0.9033364612657699
