,2,3,4+,all
0,0.7690191628152325,0.8775096727921372,0.8435049844791223,0.8008233382385097
1,0.7845147766967064,0.8737151325794754,0.7787439746671787,0.7814562641733982
2,0.7646245353342698,0.7618689053654826,0.8429728625593287,0.768059096924856
3,0.7847883919918317,0.7489282611450216,0.8044274903840118,0.7650477510665302
4,0.8011851558244502,0.8493414005115459,0.8610228405814144,0.813580252699221
5,0.7780551915568099,0.8383145632803262,0.802634539447963,0.7772911042204181
6,0.7510271753524485,0.8451951928790165,0.8799280056328109,0.7833149805440953
7,0.7752901847381338,0.8211416482029229,0.8553200500675052,0.7876494663974845
8,0.7845664290451612,0.7771009968520246,0.8249112823965898,0.7723959260842703
9,0.788625267820718,0.8734633095662507,0.8251541533001159,0.8062779497086427
