,2,3,4+,all
0,0.5634023854362837,0.8059937611408199,0.7720329670329671,0.6685263157894736
1,0.5589579409918393,0.7760472370766488,0.7105494505494505,0.6684912280701754
2,0.5678468298807282,0.7467543077837195,0.8006043956043957,0.6631578947368422
3,0.5545134965473949,0.7544786096256685,0.7852197802197802,0.673859649122807
4,0.5589579409918393,0.7767008318478906,0.7806043956043955,0.6764912280701754
5,0.5727181418706843,0.794229055258467,0.7127472527472527,0.6791929824561403
6,0.5634023854362837,0.798269459298871,0.8006043956043957,0.6738245614035088
7,0.5589579409918393,0.771353238265003,0.7898901098901099,0.6604912280701755
8,0.5678468298807282,0.7427139037433155,0.7652197802197802,0.6631228070175438
9,0.5589579409918393,0.8046865715983363,0.7520329670329671,0.6631578947368422
