,2,3,4+,all
0,0.7418316914313594,0.871737283423484,0.8612824656267136,0.7729262797632176
1,0.765754707920279,0.8315560370619004,0.8058331883490011,0.7668386623151229
2,0.7133942381405026,0.7993594645894658,0.8860612696176966,0.7523323292011537
3,0.769997485822307,0.7919589647861257,0.8265804909626319,0.7617866092028338
4,0.8015621204073564,0.8567163671594411,0.8745785168575377,0.8056311836683993
5,0.7820169942404974,0.8688731352139897,0.8342261811530891,0.7845283887917075
6,0.7487733886434825,0.8371689609088022,0.8825642625669092,0.7715572768287517
7,0.734583654761777,0.822637794022856,0.870823565391151,0.7587956848422103
8,0.7600956052168624,0.7847109186319338,0.8711614288079771,0.7637423950294878
9,0.7435271832559154,0.8776101023159846,0.8313607048880158,0.77090472429226
