,2,3,4+,all
0,0.6022709353421217,0.7459633095662508,0.7584981684981684,0.6532810156971377
1,0.6037220981328194,0.7459633095662508,0.7389007674075547,0.6474000523237919
2,0.6007317540555721,0.7256357340916164,0.7518341182626896,0.6482609418282548
3,0.6040709353421218,0.716403000594177,0.744251998001998,0.6460209418282549
4,0.6057376020087883,0.7398521984551397,0.7627386339151044,0.6556632379193598
5,0.6024012187755392,0.7355268016297428,0.7371517328825021,0.6463434933825793
6,0.5991155267289859,0.7400809566250743,0.7746405677655679,0.6526106863650355
7,0.6020796309942957,0.7282571682924012,0.7606822344322344,0.6495108464142814
8,0.6021200309493568,0.7216551014345132,0.7569948107448108,0.6460839181286551
9,0.6036099424343203,0.7459633095662508,0.752057942057942,0.6530221329639889
