,2,3,4+,all
0,0.7675340258372142,0.9128590950186399,0.8649512186438187,0.8065080431547347
1,0.7810875478106215,0.8741264038860341,0.8328968518189616,0.7966721546610799
2,0.746873012572099,0.8602253020554599,0.9078668845344542,0.7877267720634997
3,0.7854029104710095,0.8497905601793969,0.8550705480525487,0.7970670071302086
4,0.8028032909285512,0.8959509329037563,0.8806965849208735,0.823026730695877
5,0.8065349817094715,0.9055247504203917,0.8502716207605919,0.8153642117537225
6,0.7661832519090325,0.8838931859565072,0.8781598467607742,0.8018989290649081
7,0.7435274076498279,0.8624394103368995,0.8905289522582791,0.7861773050450519
8,0.7815000025008898,0.8090380484140516,0.8790555552252363,0.7953501156253718
9,0.7528941368644627,0.9050427794660368,0.8473083941361235,0.7950932029537967
