,2,3,4+,all
0,0.6046829880728186,0.848440285204991,0.7223626373626374,0.6791578947368422
1,0.6177024482109228,0.7800876411170529,0.7116483516483517,0.6738245614035088
2,0.596961707470182,0.7453654188948307,0.815989010989011,0.6684561403508772
3,0.5972755806654112,0.7474079025549614,0.7109340659340659,0.6684912280701754
4,0.6095543000627746,0.7878119429590017,0.7617032967032967,0.6791228070175438
5,0.6095543000627746,0.8588978015448603,0.7173626373626373,0.6817894736842105
6,0.5962209667294414,0.7642825311942959,0.8017032967032968,0.6737894736842105
7,0.6102950408035154,0.7824643493761141,0.7520329670329671,0.6657894736842105
8,0.6184431889516635,0.7524361259655377,0.7463186813186814,0.6711228070175438
9,0.5925172630257375,0.7901886512180629,0.7177472527472527,0.6631578947368421
