,2,3,4+,all
0,0.5429027113237639,0.6408369408369408,0.5885578132709642,0.5833906787613387
1,0.5687400318979267,0.5686868686868686,0.5660472332361123,0.5660827859451569
2,0.5626794258373204,0.5194083694083694,0.5917696696381605,0.5848295276822021
3,0.5687400318979267,0.52005772005772,0.5821542850227758,0.577604003753519
4,0.551993620414673,0.5679653679653679,0.5969331003090932,0.5863100823688875
5,0.6141945773524722,0.5433621933621934,0.5887324090766279,0.5733187363152956
6,0.5610845295055821,0.5693362193362194,0.574278668740275,0.5733395891982067
7,0.5778309409888357,0.6272005772005772,0.5839578249331118,0.5834011052027942
8,0.5974481658692186,0.6383116883116884,0.5774644196532988,0.5834115316442499
9,0.5960127591706538,0.536075036075036,0.5670028004538155,0.573287456990929
