,2,3,4,5,6+,all
0,0.503577240391422,0.742253522158957,0.8000570038065,0.7511055180469571,0.8192585068663382,0.6833104864511484
1,0.5061586574760516,0.7457754914288324,0.7876977128323401,0.7566992934845787,0.8212773918465729,0.6864242919183579
2,0.4900476442989632,0.7393191552007548,0.7955654014646344,0.7677340108965596,0.8135368713463269,0.676728123534893
3,0.5018670011171739,0.7342204160888102,0.8155738874658883,0.7918101103403907,0.8075493632927782,0.6801259618039996
4,0.5143600607204737,0.7444422713583213,0.7955585767667195,0.7686750564652486,0.8166539611889252,0.6901333721848599
5,0.5277078756392989,0.7478818259039812,0.7735193731833875,0.7969711127805541,0.8088491761142771,0.6916870123150429
6,0.5175511143128028,0.7389978806634258,0.8125125544094894,0.7636362749138057,0.8171309676767498,0.6871600617581136
7,0.5054833088986911,0.7429613067949118,0.7881909055539189,0.8003259627952248,0.8168394126398322,0.6849440981241532
8,0.5028773167933466,0.7476466189842125,0.7571641326317513,0.7941156639205126,0.8237366166937796,0.6796108491206315
9,0.5101265133974199,0.7487394262575393,0.8180130359784685,0.758125133752894,0.7965819739821709,0.683030955560776
