,2,3,4,5,6,7,8,9,10,11+,all
0,0.6273765878612816,0.752635708578423,0.8230433236014951,0.8619103421220113,0.8650481240133822,0.9742523795648795,0.7461450456148598,0.9483017676767677,0.7666666666666666,0.9818268858917234,0.7818834210005864
1,0.6119288672816461,0.7502417361293983,0.8282692807158982,0.8728848463822683,0.8035107779334417,0.9230057246497464,0.7567154006124595,0.8989755383505385,0.7458333333333333,0.9560211026146929,0.7725515995430486
2,0.6248793154932583,0.7402156354416279,0.7985354771775013,0.8592530195533785,0.8698693605764867,0.8948650654900654,0.7496368751911737,0.9173031482406483,0.6534391534391535,0.982354187667885,0.7791565266343239
3,0.6116405019605627,0.7294586268697099,0.7966332590682997,0.8813794875797047,0.796990514029453,0.9453593920699184,0.7714592760180996,0.9528535353535353,0.9675925925925926,0.9886694414196308,0.7732704578779688
4,0.6003985871898717,0.7369080684963467,0.8272977154910773,0.8866463199569644,0.8382820340806099,0.9581837892499657,0.8363656855964547,0.946589244089244,0.6986111111111111,0.9889877336152194,0.7748041421454976
5,0.6287892707046812,0.7494323699421231,0.7798691187881034,0.8766234560854876,0.8568393035829285,0.9799971903096902,0.855915750915751,0.8785551948051948,0.7083333333333334,0.986836621434367,0.7817161657508974
6,0.6176596345945018,0.7326073109991746,0.8470603491790097,0.8623096960266483,0.8298144673561284,0.9194064728163992,0.8186928659790501,0.9745170454545455,0.9500000000000001,0.9926290733243454,0.7786580476674794
7,0.6063929661313163,0.7356535104434623,0.8338793252702127,0.8836613965568375,0.8370985378579856,0.8857436252473017,0.7561361928669621,0.9444011544011545,0.775,0.9905139207430622,0.7776598430867423
8,0.6169127967372889,0.75546213171288,0.8051625311302295,0.8640022465010185,0.8494820901701001,0.948012543012543,0.749510277733962,0.9577367424242424,0.7609126984126984,0.9683734252958626,0.7732286306002054
9,0.6027594144533259,0.7462929135553322,0.8103117947366119,0.8741341104133085,0.8517520366752521,0.9375844580256345,0.7371767916466059,0.9213374125874125,0.9625,0.990255733285967,0.7737104512869987
