1241	 2	 1276732800
4320	 2	 1268006400
4922	 2	 1215993600
3293	 2	 1202256000
1457	 2	 1201392000
3202	 2	 1201219200
3437	 2	 1177286400
4163	 2	 1171152000
4147	 2	 1147305600
4317	 2	 1144713600
883	 2	 1123891200
2631	 2	 1114992000
5387	 2	 1091577600
131	 2	 1090627200
3113	 2	 1082592000
2937	 2	 1082160000
4028	 2	 1060473600
2260	 2	 1026777600
4227	 2	 1025308800
4938	 2	 1211846400
1177	 3	 993168000
745	 3	 981158400
2796	 3	 966211200
1910	 3	 956707200
2044	 3	 1187568000
3950	 3	 1099440000
3348	 3	 993340800
889	 3	 1198540800
167	 3	 1190419200
3225	 3	 1185580800
1765	 3	 1047427200
1910	 3	 994723200
316	 3	 992304000
3547	 8	 1311206400
1975	 8	 1269993600
2886	 8	 1254700800
1699	 8	 1207353600
3861	 8	 1120780800
4163	 8	 1092700800
4028	 8	 1062892800
819	 8	 1026777600
3462	 8	 911260800
109	 8	 1393200000
3317	 8	 1376524800
4108	 8	 1330473600
2249	 8	 1322697600
2886	 8	 1254700800
4221	 8	 1204848000
5198	 8	 1176854400
4163	 8	 1073433600
1573	 3	 1379980800
4569	 3	 1361750400
61	 3	 1359936000
387	 3	 1219276800
2322	 3	 1141776000
4390	 3	 1041638400
2047	 3	 936489600
4856	 3	 951264000
354	 2	 1296777600
131	 2	 1076630400
5310	 2	 1018742400
5469	 2	 968889600
420	 2	 1431907200
1130	 2	 1431561600
4889	 2	 1405900800
5356	 2	 1392768000
457	 2	 1384300800
5173	 2	 1355270400
4028	 2	 1239494400
281	 2	 1171238400
5050	 2	 1029369600
5619	 2	 903830400
4461	 2	 1457481600
5508	 2	 1455926400
4828	 2	 1443744000
3269	 2	 1438128000
1612	 2	 1433030400
1927	 2	 1429056000
5428	 2	 1428278400
3809	 2	 1417824000
674	 2	 1397088000
2356	 2	 1396569600
4008	 2	 1392163200
577	 2	 1382659200
3959	 2	 1376179200
4320	 2	 1268006400
5152	 2	 1167264000
1630	 2	 1108080000
4482	 2	 1097884800
131	 2	 1068336000
4618	 2	 1005436800
942	 2	 994377600
624	 2	 1170460800
2391	 2	 1141516800
3729	 2	 1124236800
639	 2	 1067990400
3069	 2	 1483574400
2288	 2	 1468972800
679	 2	 1453248000
5199	 2	 1433116800
1152	 2	 1430870400
5633	 2	 1426550400
772	 2	 1421020800
1272	 2	 1419033600
1947	 2	 1416355200
1814	 2	 1413158400
4889	 2	 1405900800
2812	 2	 1405036800
5496	 2	 1396396800
557	 2	 1364169600
707	 2	 1360195200
4409	 2	 1357084800
1726	 2	 1339718400
4320	 2	 1264464000
2642	 2	 1236729600
4913	 2	 1218585600
5186	 2	 1207612800
2120	 2	 1192492800
2260	 8	 949795200
1828	 2	 1296259200
5186	 2	 1207612800
3225	 2	 1184630400
1765	 2	 981849600
4567	 2	 906595200
255	 2	 1065916800
1684	 2	 1065916800
5577	 2	 1064880000
4409	 2	 1361059200
3853	 2	 1249689600
2750	 2	 1241049600
5186	 2	 1215648000
5491	 2	 1076284800
5183	 9	 914371200
686	 9	 1387584000
430	 9	 1387324800
254	 9	 1254528000
1354	 9	 1194652800
5261	 9	 1133481600
1241	 2	 1322524800
354	 2	 1296777600
2120	 2	 1187481600
942	 2	 994464000
4028	 3	 1105833600
3950	 3	 1078272000
5381	 3	 1031788800
5332	 3	 955411200
1241	 3	 1322611200
4085	 3	 1320278400
615	 3	 1310083200
648	 3	 1252713600
4233	 3	 1233187200
4922	 3	 1215734400
1206	 6	 1145404800
5125	 6	 1140220800
2120	 6	 1137110400
994	 3	 1047427200
1363	 8	 1168905600
1857	 8	 1064966400
1910	 8	 956361600
999	 8	 943660800
915	 2	 1048464000
4471	 2	 1037491200
628	 3	 899251200
3514	 3	 1454544000
2731	 3	 1437004800
3942	 3	 1421712000
449	 3	 1421452800
2989	 3	 1420502400
4267	 3	 1413331200
4759	 3	 1408838400
2698	 3	 1393459200
5513	 3	 1370131200
1342	 3	 1365552000
3252	 3	 1358985600
1762	 3	 1286236800
3808	 3	 1261872000
4841	 3	 1251849600
3214	 3	 1190764800
3803	 3	 1171411200
1933	 3	 1054080000
767	 3	 1038528000
2518	 3	 1015977600
3200	 3	 997228800
3151	 3	 993600000
823	 3	 974851200
3569	 3	 971568000
3515	 3	 966038400
2855	 3	 955497600
2028	 3	 936230400
2751	 3	 907545600
5028	 2	 1404172800
4218	 2	 1392768000
5580	 2	 1375142400
4636	 2	 1048809600
4351	 2	 1268524800
3666	 2	 1137369600
4831	 2	 1027382400
1765	 2	 983318400
481	 1	 1346889600
5606	 1	 1195862400
1799	 8	 1391990400
5312	 8	 1358121600
310	 8	 1069545600
4218	 8	 1394755200
4446	 8	 1365897600
5173	 8	 1274486400
1708	 8	 1236470400
4130	 8	 1099612800
4705	 8	 1415232000
2282	 8	 1365206400
940	 8	 1331251200
614	 8	 1397865600
534	 8	 1379462400
3771	 8	 1343606400
4368	 8	 1264032000
3675	 8	 1100736000
1632	 8	 1458691200
3130	 8	 1439769600
4873	 8	 1438905600
4241	 8	 1434240000
614	 8	 1432944000
5361	 8	 1431993600
1689	 8	 1419638400
673	 8	 1407715200
3705	 8	 1402444800
3588	 8	 1398211200
4218	 8	 1393545600
4774	 8	 1346716800
999	 2	 965001600
915	 2	 1099785600
999	 2	 946425600
2598	 3	 1005177600
1910	 3	 960336000
5335	 3	 954374400
3304	 1	 1381968000
4925	 1	 1337385600
5335	 3	 947980800
189	 3	 1237420800
3111	 3	 1177804800
624	 3	 1161388800
5251	 3	 999820800
5038	 1	 1434153600
2201	 1	 1425945600
2407	 1	 1420070400
4965	 1	 1357603200
1071	 1	 1353456000
955	 1	 1239321600
5261	 1	 1132876800
2658	 1	 1075420800
59	 1	 983059200
5223	 3	 997056000
2588	 3	 1294531200
1189	 3	 1088899200
1910	 3	 960336000
586	 3	 1319241600
784	 3	 1229558400
3525	 3	 1227225600
155	 3	 1170633600
537	 3	 1131580800
319	 3	 1070582400
4485	 3	 994723200
3502	 6	 948240000
3199	 6	 942883200
3199	 6	 928195200
3427	 6	 1297123200
3286	 6	 1297123200
3735	 6	 1268006400
2638	 6	 1245456000
4121	 6	 1238284800
2413	 6	 1072224000
4604	 6	 1016496000
703	 6	 962755200
4976	 2	 982022400
942	 8	 988588800
3939	 8	 953856000
3462	 8	 911260800
1674	 8	 1449187200
3836	 8	 1432684800
5328	 8	 1431388800
3066	 8	 1431388800
4055	 8	 1417910400
3221	 8	 1413417600
4539	 8	 1411344000
5344	 8	 1410912000
2607	 8	 1410307200
5039	 8	 1409011200
3763	 8	 1407456000
2660	 8	 1394668800
1249	 8	 1392508800
1637	 8	 1386460800
2023	 8	 1366416000
1241	 8	 1290902400
2886	 8	 1254700800
3127	 8	 1248825600
1881	 8	 1232928000
2364	 8	 1161216000
4258	 8	 1141948800
337	 8	 1127520000
5100	 8	 1126051200
388	 8	 1118016000
2974	 8	 1117238400
4204	 8	 1115856000
1825	 8	 1114992000
999	 8	 1102982400
2034	 8	 1102032000
4304	 8	 1100736000
762	 8	 1091577600
3638	 8	 1086998400
931	 8	 1073779200
4028	 8	 1059523200
4906	 8	 1051228800
337	 8	 1035072000
1669	 8	 1026086400
3178	 2	 1508371200
3215	 2	 1504569600
1845	 2	 1499644800
4401	 2	 1496793600
4001	 2	 1495843200
1806	 2	 1494460800
4257	 2	 1493596800
1815	 2	 1488931200
5010	 2	 1487462400
2692	 2	 1485475200
4467	 2	 1475971200
1623	 2	 1475884800
1236	 2	 1474416000
3814	 2	 1471219200
4474	 2	 1469577600
1932	 2	 1469059200
3229	 2	 1468368000
4415	 2	 1465257600
4776	 2	 1462752000
1176	 2	 1462147200
4310	 2	 1462060800
2467	 2	 1459728000
5163	 2	 1457827200
4294	 2	 1453766400
2857	 2	 1453766400
863	 2	 1449705600
2860	 2	 1447200000
2155	 2	 1444348800
1201	 2	 1443139200
4637	 2	 1441670400
109	 2	 1441584000
5419	 2	 1439683200
1303	 2	 1435449600
3618	 2	 1435017600
5603	 2	 1434240000
1553	 2	 1434067200
4956	 2	 1434067200
3096	 2	 1432252800
4111	 2	 1427846400
3205	 2	 1427241600
5072	 2	 1425859200
3259	 2	 1424390400
3603	 2	 1423094400
30	 2	 1423094400
656	 2	 1421539200
2159	 2	 1420675200
4252	 2	 1419292800
3483	 2	 1419206400
1864	 2	 1418169600
3310	 2	 1417046400
792	 2	 1417046400
289	 2	 1416700800
77	 2	 1416441600
1517	 2	 1416096000
4924	 2	 1415404800
5323	 2	 1415145600
1224	 2	 1414368000
1796	 2	 1413158400
2474	 2	 1412640000
4119	 2	 1411603200
4761	 2	 1410652800
3764	 2	 1409788800
3451	 2	 1409011200
4557	 2	 1408320000
3922	 2	 1408147200
1682	 2	 1406419200
4419	 2	 1403049600
2229	 2	 1400716800
1497	 2	 1397952000
4343	 2	 1397865600
3505	 2	 1397001600
5489	 2	 1393718400
4083	 2	 1392940800
3936	 2	 1391990400
5247	 2	 1391904000
351	 2	 1384992000
258	 2	 1383091200
1731	 2	 1378512000
3550	 2	 1378339200
3848	 2	 1377734400
1115	 2	 1376092800
1909	 2	 1373760000
4236	 2	 1365292800
669	 2	 1364860800
3373	 2	 1362700800
4264	 2	 1360713600
2693	 2	 1359676800
2497	 2	 1358035200
4569	 2	 1346803200
4102	 2	 1337731200
1754	 2	 1335830400
4656	 2	 1333756800
5003	 2	 1316390400
2139	 2	 1314316800
2900	 2	 1297382400
2143	 2	 1296604800
4037	 2	 1290211200
1241	 2	 1276732800
4373	 2	 1275696000
2477	 2	 1266624000
4320	 2	 1261180800
4482	 2	 1254528000
2882	 2	 1236729600
3027	 2	 1219276800
2687	 2	 1214956800
4149	 2	 1212883200
1664	 2	 1207785600
909	 2	 1191628800
3792	 2	 1187308800
3942	 2	 1178928000
5350	 2	 1178496000
2342	 2	 1177891200
373	 2	 1174867200
1927	 2	 1171584000
1014	 2	 1170892800
1765	 2	 1164844800
485	 2	 1164758400
1855	 2	 1141257600
2694	 2	 1130889600
2631	 2	 1114992000
4733	 2	 1107043200
2162	 2	 1105228800
4304	 2	 1100476800
5527	 2	 1097452800
1444	 2	 1088812800
3052	 2	 1082764800
3856	 2	 1077580800
1572	 2	 1055376000
1775	 2	 1054857600
5050	 2	 1053043200
215	 2	 1050883200
164	 2	 1050278400
1102	 2	 1050105600
3599	 2	 1035331200
1765	 2	 1007683200
942	 2	 966643200
4876	 2	 957484800
3019	 2	 1460937600
5245	 2	 1443139200
5622	 2	 1439769600
80	 2	 1439596800
4135	 2	 1431388800
3260	 2	 1430870400
2291	 2	 1429833600
172	 2	 1427932800
1788	 2	 1424217600
2480	 2	 1415318400
2706	 2	 1410998400
3505	 2	 1409875200
1141	 2	 1408320000
3189	 2	 1405555200
4074	 2	 1405209600
3551	 2	 1398902400
23	 2	 1394841600
613	 2	 1391904000
2559	 2	 1361750400
1100	 2	 1361318400
3478	 2	 1346198400
5215	 2	 1325980800
3574	 2	 1320537600
5539	 2	 1317772800
4712	 2	 1205712000
4304	 2	 1100649600
382	 2	 1074643200
2870	 2	 1068336000
491	 2	 1062720000
3544	 2	 1057536000
3939	 2	 1055980800
977	 2	 1042934400
3061	 2	 1041292800
5497	 2	 1011484800
787	 2	 995932800
2128	 2	 994982400
4471	 2	 983318400
4163	 8	 1092700800
931	 8	 1073779200
5215	 2	 1325980800
5387	 2	 1230768000
624	 2	 1162080000
4163	 2	 1151280000
164	 2	 1086566400
5163	 2	 1457827200
5622	 2	 1439769600
2291	 2	 1429833600
2316	 2	 1427932800
5385	 2	 1426204800
2480	 2	 1415318400
172	 2	 1410566400
3551	 2	 1398902400
613	 2	 1391904000
3757	 2	 1386374400
1718	 2	 1382313600
1503	 8	 957916800
4439	 8	 951955200
2557	 8	 951609600
2019	 8	 1448150400
2375	 8	 1443052800
40	 8	 1440288000
2620	 8	 1436227200
5328	 8	 1434412800
4314	 8	 1433721600
5341	 8	 1482364800
2435	 8	 1473984000
1194	 8	 1466035200
4681	 8	 1453852800
5064	 8	 1441152000
3962	 8	 1431820800
3093	 8	 1428796800
5290	 8	 1427760000
3735	 8	 1424736000
3140	 8	 1416614400
1154	 8	 1416096000
1823	 8	 1414540800
2520	 8	 1413158400
2239	 8	 1437004800
4347	 8	 1435795200
1803	 8	 1434326400
4230	 8	 1432684800
1126	 8	 1426723200
5557	 8	 1425600000
1620	 8	 1424217600
2070	 8	 1423612800
171	 8	 1412380800
3307	 8	 1412121600
4214	 8	 1411084800
5344	 8	 1410912000
3029	 8	 1408752000
35	 8	 1406160000
2530	 8	 1418342400
1788	 8	 1414627200
4742	 8	 1406764800
4183	 8	 1394928000
2660	 8	 1394668800
308	 8	 1392422400
1637	 8	 1384473600
5316	 8	 1374192000
2439	 8	 1370995200
2285	 8	 1368057600
68	 8	 1364428800
3739	 8	 1359936000
2586	 8	 1358640000
4409	 8	 1358553600
2360	 8	 1356307200
4075	 8	 1330905600
35	 8	 1406160000
2986	 8	 1405987200
1023	 8	 1390348800
1183	 8	 1386979200
2690	 8	 1300752000
2602	 8	 1282608000
3444	 8	 1282003200
4290	 8	 1261612800
3176	 8	 1258848000
2602	 8	 1242864000
3417	 8	 1238112000
4028	 8	 1235174400
1165	 8	 1373068800
5218	 8	 1349913600
667	 8	 1330732800
130	 8	 1325635200
3166	 8	 1322006400
3322	 8	 1321833600
1906	 8	 1201737600
3792	 8	 1187308800
2264	 8	 1180224000
2261	 8	 1175558400
2974	 8	 1172880000
2034	 8	 1168560000
1192	 8	 1163980800
2485	 8	 1160956800
2276	 8	 1135123200
3398	 8	 1132099200
5142	 8	 1125360000
762	 8	 1117238400
4204	 8	 1116460800
2631	 8	 1112832000
993	 8	 1266624000
3690	 8	 1237248000
3303	 8	 1235088000
3008	 8	 1218412800
663	 8	 1212537600
332	 8	 1107043200
5031	 8	 1103760000
3617	 8	 1102377600
4018	 8	 1099612800
3157	 8	 1098489600
4163	 8	 1093824000
4018	 8	 1093737600
2120	 8	 1177804800
692	 8	 1157241600
2453	 8	 1113350400
5137	 8	 1068336000
4318	 8	 985132800
931	 8	 1077408000
491	 8	 1067904000
4028	 8	 1065916800
1424	 8	 1032393600
4646	 8	 914025600
15	 2	 1008201600
1276	 2	 999216000
1299	 2	 1211587200
1095	 2	 1177632000
624	 2	 1166054400
4147	 2	 1146614400
883	 2	 1140048000
522	 2	 1115683200
4757	 2	 1096934400
5215	 2	 1066089600
1963	 8	 948931200
3917	 8	 1491177600
3816	 8	 1481500800
2270	 8	 1480636800
3636	 8	 1479686400
3699	 8	 1478649600
3014	 8	 1470700800
4019	 8	 1465516800
1961	 8	 1463097600
5130	 8	 1462492800
2803	 8	 1460592000
4681	 8	 1453852800
3155	 8	 1452038400
1508	 8	 1446076800
3128	 8	 1442275200
5064	 8	 1438300800
4727	 8	 1437609600
4347	 8	 1436140800
10	 8	 1433548800
2361	 8	 1432252800
3946	 8	 1431648000
2205	 8	 1426982400
1620	 8	 1424217600
1125	 8	 1422403200
146	 8	 1420675200
5022	 8	 1420070400
3416	 8	 1417564800
2984	 8	 1416528000
226	 8	 1415145600
2619	 8	 1412035200
1884	 8	 1411171200
5344	 8	 1410912000
1072	 8	 1410566400
2826	 8	 1408579200
4190	 8	 1395619200
2344	 8	 1393891200
659	 8	 1390521600
5042	 8	 1387065600
3720	 8	 1379116800
2623	 8	 1360195200
5003	 8	 1356393600
1754	 8	 1344988800
3457	 8	 1339977600
4244	 8	 1330041600
2783	 8	 1328054400
2358	 8	 1324944000
130	 8	 1323648000
4690	 8	 1313884800
1047	 8	 1312502400
1241	 8	 1294444800
4437	 8	 1246838400
4436	 8	 1242864000
3690	 8	 1237248000
3890	 8	 1237075200
2781	 8	 1236124800
2906	 8	 1235692800
1899	 8	 1233014400
2887	 8	 1226275200
2952	 8	 1216425600
1797	 8	 1215302400
3431	 8	 1191196800
4076	 8	 1182902400
5518	 8	 1167436800
1279	 8	 1167004800
2120	 8	 1148515200
2983	 8	 1143590400
806	 8	 1138579200
2063	 8	 1134691200
5426	 8	 1103068800
4304	 8	 1100649600
4018	 8	 1098835200
3617	 8	 1095552000
931	 8	 1092787200
4234	 8	 1069804800
1982	 8	 1067731200
4163	 8	 1065398400
4793	 8	 1064707200
3357	 8	 1055635200
2212	 8	 1043625600
3176	 8	 1032825600
636	 8	 1019606400
3187	 8	 1016668800
1503	 8	 957916800
338	 8	 957744000
164	 2	 1086566400
4028	 2	 1062288000
613	 2	 1391904000
3623	 2	 1368057600
4107	 2	 1347408000
4320	 2	 1261267200
1135	 2	 1246406400
3706	 2	 1086739200
5634	 8	 1501027200
2765	 8	 1500163200
48	 8	 1495238400
3795	 8	 1495238400
2716	 8	 1490313600
2931	 8	 1485907200
5443	 8	 1485820800
1242	 8	 1481846400
2645	 8	 1478908800
2726	 8	 1477180800
3229	 8	 1473984000
1416	 8	 1470787200
118	 8	 1468281600
4796	 8	 1467072000
5597	 8	 1459641600
1185	 8	 1458432000
1575	 8	 1457568000
1636	 8	 1455667200
4935	 8	 1453507200
3665	 8	 1452902400
2310	 8	 1452902400
3868	 8	 1448755200
1413	 8	 1444089600
1989	 8	 1440633600
3076	 8	 1440201600
5386	 8	 1439510400
4873	 8	 1438905600
2221	 8	 1438905600
4695	 8	 1438732800
2080	 8	 1437782400
245	 8	 1437264000
555	 8	 1436745600
2801	 8	 1436400000
964	 8	 1436140800
4456	 8	 1435708800
435	 8	 1435104000
3730	 8	 1435017600
2290	 8	 1434240000
4840	 8	 1427846400
1108	 8	 1426723200
4323	 8	 1424736000
2896	 8	 1424390400
4523	 8	 1423872000
1455	 8	 1422662400
1291	 8	 1419379200
5425	 8	 1417478400
2196	 8	 1413072000
1448	 8	 1412985600
5069	 8	 1410566400
1287	 8	 1409443200
1796	 8	 1408752000
2183	 8	 1407283200
3505	 8	 1403568000
4515	 8	 1390694400
4512	 8	 1388102400
665	 8	 1384646400
1790	 8	 1381104000
2806	 8	 1379980800
3507	 8	 1372550400
2285	 8	 1368057600
133	 8	 1362096000
5474	 8	 1361923200
875	 8	 1360195200
584	 8	 1359849600
2295	 8	 1359417600
1607	 8	 1357430400
1084	 8	 1352851200
3662	 8	 1346284800
3788	 8	 1340668800
1401	 8	 1328659200
1945	 8	 1325030400
1061	 8	 1318982400
1207	 8	 1317427200
4996	 8	 1309651200
708	 8	 1307577600
5333	 8	 1305417600
1890	 8	 1305331200
2138	 8	 1302912000
630	 8	 1301443200
3796	 8	 1292198400
1241	 8	 1290988800
504	 8	 1290470400
2061	 8	 1247788800
5229	 8	 1233360000
4922	 8	 1215475200
3342	 8	 1210982400
275	 8	 1210809600
3293	 8	 1202256000
5041	 8	 1201651200
2781	 8	 1197849600
4478	 8	 1183680000
5118	 8	 1179100800
1460	 8	 1169683200
624	 8	 1161043200
1809	 8	 1150329600
738	 8	 1143158400
3389	 8	 1138060800
4887	 8	 1124323200
3271	 8	 1119916800
4028	 8	 1118275200
2677	 2	 1246838400
4382	 2	 1133913600
4485	 2	 1008288000
4471	 2	 983059200
3262	 2	 968976000
942	 2	 967334400
895	 8	 1097712000
676	 8	 1094256000
5040	 8	 1092441600
4209	 8	 1086652800
531	 8	 1083888000
4352	 8	 1080000000
491	 8	 1066003200
3202	 8	 1062720000
5215	 8	 1057795200
2297	 8	 1053907200
2930	 8	 1048291200
5150	 8	 1040601600
4799	 8	 1036022400
2096	 8	 1027296000
2365	 8	 1015718400
1765	 8	 1013904000
5377	 8	 1005004800
3532	 8	 1004918400
3805	 8	 1004400000
3105	 8	 997660800
5240	 8	 989539200
101	 8	 984528000
1765	 8	 984096000
907	 8	 983145600
893	 8	 981417600
999	 8	 977443200
4369	 8	 963014400
2723	 8	 961027200
660	 8	 959558400
2335	 8	 953337600
3376	 8	 950832000
3794	 8	 950486400
213	 8	 945648000
4806	 8	 944438400
597	 8	 917395200
3462	 8	 911260800
4875	 8	 1471737600
1636	 8	 1455148800
3665	 8	 1452902400
2081	 8	 1449532800
2801	 8	 1436400000
3049	 8	 1420416000
5626	 8	 1418860800
3724	 8	 1417219200
4894	 8	 1406332800
5475	 8	 1385683200
1626	 8	 1381968000
5401	 8	 1373760000
3934	 8	 1366761600
1939	 8	 1365206400
1157	 8	 1361750400
3788	 8	 1355011200
4591	 8	 1331769600
550	 8	 1236729600
3293	 8	 1202256000
3177	 8	 1191283200
3489	 8	 1175817600
1809	 8	 1170806400
4123	 8	 1143158400
4028	 8	 1118275200
4748	 8	 1106784000
4080	 8	 1095897600
910	 8	 1029369600
893	 8	 963619200
4158	 8	 1493510400
2622	 8	 1490659200
2716	 8	 1490313600
5443	 8	 1485820800
4909	 8	 1480896000
2397	 8	 1479340800
1416	 8	 1470787200
1870	 8	 1460937600
5597	 8	 1459209600
1636	 8	 1455148800
1936	 8	 1444953600
4216	 8	 1438300800
2080	 8	 1437782400
2801	 8	 1436400000
435	 8	 1435104000
4002	 8	 1433548800
5590	 8	 1431907200
4323	 8	 1424736000
2711	 8	 1423958400
2196	 8	 1413072000
841	 8	 1410739200
4176	 8	 1405123200
5276	 8	 1393113600
1637	 8	 1385078400
3706	 8	 1379980800
2192	 8	 1368230400
1019	 8	 1366416000
3036	 8	 1362268800
5313	 8	 1348790400
2411	 8	 1328313600
1945	 8	 1325030400
1945	 8	 1325030400
4341	 8	 1312588800
3104	 8	 1307836800
1247	 8	 1293840000
109	 8	 1293667200
1241	 8	 1292803200
5598	 8	 1289520000
813	 8	 1289001600
1312	 8	 1286409600
4320	 8	 1285286400
2034	 8	 1282262400
2776	 8	 1281139200
4794	 8	 1281052800
3778	 8	 1280188800
3879	 8	 1280188800
5525	 8	 1250208000
